,bandwidth,N,function,time,holdout_likelihood
0,kdenetwork_bcv,500,asymmetric bimodal,3833.5975489616394,-306.18329018255736
0,kdenetwork_scv,500,asymmetric bimodal,128.8273265361786,-306.18329018255736
0,kdenetwork_PI,500,asymmetric bimodal,107.50003123283386,-306.18329018255736
0,kde_network_normal_rule,500,asymmetric bimodal,0.013962507247924805,-271.5599386030508
0,SP_network_ucv,500,asymmetric bimodal,0.603386402130127,-263.24605362295154
0,SP_network_bcv,500,asymmetric bimodal,2118.48641371727,-288.9464648024302
0,SP_network_scv,500,asymmetric bimodal,86.66823077201843,-291.13705240378533
0,SP_network_PI,500,asymmetric bimodal,71.60962057113647,-288.9464648024302
0,SP_network_normal_rule,500,asymmetric bimodal,0.011967658996582031,-271.5599386030508
0,kdenetwork_ucv,500,kurtotic,0.20046377182006836,-550.1668340591023
0,kdenetwork_bcv,500,kurtotic,3848.6244311332703,-381.774525868155
0,kdenetwork_scv,500,kurtotic,262.73641443252563,-381.774525868155
0,kdenetwork_PI,500,kurtotic,108.74034523963928,-381.774525868155
0,kde_network_normal_rule,500,kurtotic,0.013962507247924805,-396.9378644651922
0,SP_network_ucv,500,kurtotic,0.17154169082641602,-372.3890493716392
0,SP_network_bcv,500,kurtotic,2748.2149634361267,-377.4243803063846
0,SP_network_scv,500,kurtotic,46.065810680389404,-380.3767196490843
0,SP_network_PI,500,kurtotic,36.167484521865845,-380.3767196490843
0,SP_network_normal_rule,500,kurtotic,0.009973287582397461,-371.9993924932875
0,kdenetwork_ucv,500,separated_bimodal,0.840001106262207,-265.58847389101834
0,kdenetwork_bcv,500,separated_bimodal,3645.898572921753,-383.39022516749753
0,kdenetwork_scv,500,separated_bimodal,367.0816626548767,-383.39022516749753
0,kdenetwork_PI,500,separated_bimodal,108.57664370536804,-383.39022516749753
0,kde_network_normal_rule,500,separated_bimodal,0.013985157012939453,-296.5688345698827
0,SP_network_ucv,500,separated_bimodal,0.636260986328125,-265.58847389101834
0,SP_network_bcv,500,separated_bimodal,977.660507440567,-360.86257242303265
0,SP_network_scv,500,separated_bimodal,369.7518548965454,-310.1567833179288
0,SP_network_PI,500,separated_bimodal,325.4850344657898,-319.1916082982947
0,SP_network_normal_rule,500,separated_bimodal,0.024955034255981445,-296.5688345698827
0,kdenetwork_ucv,500,asymmetric bimodal,0.8956046104431152,-255.24599717175226
0,kdenetwork_bcv,500,asymmetric bimodal,3272.8838708400726,-313.6256429605462
0,kdenetwork_scv,500,asymmetric bimodal,128.5455424785614,-313.6256429605462
0,kdenetwork_PI,500,asymmetric bimodal,108.74730730056763,-313.6256429605462
0,kde_network_normal_rule,500,asymmetric bimodal,0.013962507247924805,-268.892105577739
0,SP_network_ucv,500,asymmetric bimodal,0.40192532539367676,-255.24599717175226
0,SP_network_bcv,500,asymmetric bimodal,1503.2024445533752,-296.6448613091271
0,SP_network_scv,500,asymmetric bimodal,212.93178248405457,-284.30579355924226
0,SP_network_PI,500,asymmetric bimodal,72.4187741279602,-287.3599894871855
0,SP_network_normal_rule,500,asymmetric bimodal,0.011967897415161133,-268.892105577739
0,kdenetwork_ucv,500,kurtotic,0.2872316837310791,-361.3857264932221
0,kdenetwork_bcv,500,kurtotic,132.18806624412537,-367.1621117214533
0,kdenetwork_scv,500,kurtotic,128.92984318733215,-367.1621117214533
0,kdenetwork_PI,500,kurtotic,108.75915551185608,-367.1621117214533
0,kde_network_normal_rule,500,kurtotic,0.013962745666503906,-74.9968617119861
0,SP_network_ucv,500,kurtotic,0.3620319366455078,-361.3857264932221
0,SP_network_bcv,500,kurtotic,389.75224328041077,-366.4952723466022
0,SP_network_scv,500,kurtotic,128.9262354373932,-368.3810783342087
0,SP_network_PI,500,kurtotic,108.59359812736511,-366.48698968715394
0,SP_network_normal_rule,500,kurtotic,0.01296544075012207,-361.6816811025669
0,kdenetwork_ucv,500,separated_bimodal,1.00331711769104,-270.3008193149807
0,kdenetwork_bcv,500,separated_bimodal,4076.831633090973,-400.8228362159643
0,kdenetwork_scv,500,separated_bimodal,376.0328788757324,-400.8228362159643
0,kdenetwork_PI,500,separated_bimodal,108.58147382736206,-400.8228362159643
0,kde_network_normal_rule,500,separated_bimodal,0.013962745666503906,-313.43400570350417
0,SP_network_ucv,500,separated_bimodal,0.4418182373046875,-270.3008193149807
0,SP_network_bcv,500,separated_bimodal,687.3542375564575,-379.31466031472723
0,SP_network_scv,500,separated_bimodal,208.960853099823,-335.11171656036646
0,SP_network_PI,500,separated_bimodal,180.81823921203613,-341.1265118203761
0,SP_network_normal_rule,500,separated_bimodal,0.011968135833740234,-313.43400570350417
0,kdenetwork_ucv,500,asymmetric bimodal,0.3759946823120117,-273.7104440271377
0,kdenetwork_bcv,500,asymmetric bimodal,6871.597415447235,-312.2717303885581
0,kdenetwork_scv,500,asymmetric bimodal,126.33288860321045,-312.2717303885581
0,kdenetwork_PI,500,asymmetric bimodal,108.74020600318909,-312.2717303885581
0,kde_network_normal_rule,500,asymmetric bimodal,0.013962984085083008,-274.044544747036
0,SP_network_ucv,500,asymmetric bimodal,0.37699151039123535,-273.7104440271377
0,SP_network_bcv,500,asymmetric bimodal,980.3543691635132,-296.15079330627236
0,SP_network_scv,500,asymmetric bimodal,169.3089418411255,-289.22402826653166
0,SP_network_PI,500,asymmetric bimodal,72.41534662246704,-295.71786027825306
0,SP_network_normal_rule,500,asymmetric bimodal,0.011967897415161133,-274.044544747036
0,kdenetwork_ucv,500,kurtotic,0.2124316692352295,-371.02278311672205
0,kdenetwork_bcv,500,kurtotic,592.8235929012299,-363.3870273426999
0,kdenetwork_scv,500,kurtotic,123.9487738609314,-363.3870273426999
0,kdenetwork_PI,500,kurtotic,217.35380911827087,-363.3870273426999
0,kde_network_normal_rule,500,kurtotic,0.013962507247924805,-359.69268015202476
0,SP_network_ucv,500,kurtotic,0.17253875732421875,-361.4958572504662
0,SP_network_bcv,500,kurtotic,3691.799224615097,-361.5290590208273
0,SP_network_scv,500,kurtotic,82.30988621711731,-364.72072175698463
0,SP_network_PI,500,kurtotic,108.5854697227478,-361.5290590208273
0,SP_network_normal_rule,500,kurtotic,0.007978439331054688,-361.06170831763905
0,kdenetwork_ucv,500,separated_bimodal,0.9075732231140137,-284.0931803117325
0,kdenetwork_bcv,500,separated_bimodal,4186.405438899994,-402.9226067951146
0,kdenetwork_scv,500,separated_bimodal,139.1379246711731,-402.9226067951146
0,kdenetwork_PI,500,separated_bimodal,217.27504587173462,-402.9226067951146
0,kde_network_normal_rule,500,separated_bimodal,0.013962507247924805,-320.6588206058486
0,SP_network_ucv,500,separated_bimodal,0.3949437141418457,-284.0931803117325
0,SP_network_bcv,500,separated_bimodal,1212.6020033359528,-389.32781012577453
0,SP_network_scv,500,separated_bimodal,90.45911073684692,-354.3532227091167
0,SP_network_PI,500,separated_bimodal,72.41390562057495,-358.7743735019378
0,SP_network_normal_rule,500,separated_bimodal,0.011968135833740234,-320.6588206058486
0,kdenetwork_ucv,500,asymmetric bimodal,0.9015886783599854,-285.57405182467414
0,kdenetwork_bcv,500,asymmetric bimodal,5399.678141117096,-308.2270052010348
0,kdenetwork_scv,500,asymmetric bimodal,128.49936628341675,-308.2270052010348
0,kdenetwork_PI,500,asymmetric bimodal,108.73821210861206,-308.2270052010348
0,kde_network_normal_rule,500,asymmetric bimodal,0.013962507247924805,-292.9411821161144
0,SP_network_ucv,500,asymmetric bimodal,1.0202717781066895,-271.45699604639395
0,SP_network_bcv,500,asymmetric bimodal,1051.3900532722473,-300.4284778638748
0,SP_network_scv,500,asymmetric bimodal,213.5738594532013,-301.01948890339554
0,SP_network_PI,500,asymmetric bimodal,72.41335153579712,-300.1445206287725
0,SP_network_normal_rule,500,asymmetric bimodal,0.011967897415161133,-279.8619723972534
0,kdenetwork_ucv,500,kurtotic,0.26429295539855957,-356.7002098164404
0,kdenetwork_bcv,500,kurtotic,193.07691526412964,-365.64132037310367
0,kdenetwork_scv,500,kurtotic,257.6530451774597,-365.64132037310367
0,kdenetwork_PI,500,kurtotic,217.33297657966614,-365.64132037310367
0,kde_network_normal_rule,500,kurtotic,0.013962507247924805,-356.8433162096531
0,SP_network_ucv,500,kurtotic,0.3201439380645752,-356.7002098164404
0,SP_network_bcv,500,kurtotic,328.5650300979614,-363.3083384321049
0,SP_network_scv,500,kurtotic,85.90320658683777,-363.5035959973112
0,SP_network_PI,500,kurtotic,72.41372537612915,-363.42080597809513
0,SP_network_normal_rule,500,kurtotic,0.011968374252319336,-356.8433162096531
0,kdenetwork_ucv,500,separated_bimodal,0.8719382286071777,-256.22086683849454
0,kdenetwork_bcv,500,separated_bimodal,3618.2056250572205,-392.38864972955935
0,kdenetwork_scv,500,separated_bimodal,376.884640455246,-392.38864972955935
0,kdenetwork_PI,500,separated_bimodal,108.57393217086792,-392.38864972955935
0,kde_network_normal_rule,500,separated_bimodal,0.013991355895996094,-304.77026247396947
0,SP_network_ucv,500,separated_bimodal,0.6633486747741699,-256.22086683849454
0,SP_network_bcv,500,separated_bimodal,1248.8585057258606,-376.8506259801062
0,SP_network_scv,500,separated_bimodal,336.35014843940735,-326.28477365387005
0,SP_network_PI,500,separated_bimodal,289.3374288082123,-332.92343610661896
0,SP_network_normal_rule,500,separated_bimodal,0.021964550018310547,-304.77026247396947
0,kdenetwork_ucv,500,asymmetric bimodal,0.2886941432952881,-268.36723634890325
0,kdenetwork_bcv,500,asymmetric bimodal,4699.841287612915,-308.12302488489337
0,kdenetwork_scv,500,asymmetric bimodal,125.48878073692322,-308.12302488489337
0,kdenetwork_PI,500,asymmetric bimodal,108.75959539413452,-308.12302488489337
0,kde_network_normal_rule,500,asymmetric bimodal,0.012990474700927734,-273.63681210961386
0,SP_network_ucv,500,asymmetric bimodal,0.3606092929840088,-268.36723634890325
0,SP_network_bcv,500,asymmetric bimodal,9.785861253738403,-288.77222170041415
0,SP_network_scv,500,asymmetric bimodal,85.1385326385498,-287.5720458367385
0,SP_network_PI,500,asymmetric bimodal,72.4173412322998,-287.17589193151895
0,SP_network_normal_rule,500,asymmetric bimodal,0.011992454528808594,-273.63681210961386
0,kdenetwork_ucv,500,kurtotic,0.31914567947387695,-351.2090699533915
0,kdenetwork_bcv,500,kurtotic,376.7730882167816,-357.70625712326023
0,kdenetwork_scv,500,kurtotic,132.48699736595154,-357.70625712326023
0,kdenetwork_PI,500,kurtotic,108.74881958961487,-357.70625712326023
0,kde_network_normal_rule,500,kurtotic,0.013962507247924805,-348.4321998978316
0,SP_network_ucv,500,kurtotic,0.6682133674621582,-350.4935473735939
0,SP_network_bcv,500,kurtotic,224.42325043678284,-357.70625712326023
0,SP_network_scv,500,kurtotic,132.4863486289978,-361.72042864959485
0,SP_network_PI,500,kurtotic,144.8430278301239,-358.2764435493368
0,SP_network_normal_rule,500,kurtotic,0.01296544075012207,-348.4321998978316
0,kdenetwork_ucv,500,separated_bimodal,0.989354133605957,-249.20625799063947
0,kdenetwork_bcv,500,separated_bimodal,4211.748024940491,-389.73316487068024
0,kdenetwork_scv,500,separated_bimodal,368.6916971206665,-389.73316487068024
0,kdenetwork_PI,500,separated_bimodal,108.58063292503357,-389.73316487068024
0,kde_network_normal_rule,500,separated_bimodal,0.013962984085083008,-298.47547921297905
0,SP_network_ucv,500,separated_bimodal,0.7858982086181641,-249.20625799063947
0,SP_network_bcv,500,separated_bimodal,9.701361656188965,-364.7648147999713
0,SP_network_scv,500,separated_bimodal,328.69422936439514,-315.27149848389246
0,SP_network_PI,500,separated_bimodal,289.36474990844727,-323.74224767934334
0,SP_network_normal_rule,500,separated_bimodal,0.024933338165283203,-298.47547921297905
0,kdenetwork_ucv,500,asymmetric bimodal,0.6801800727844238,-269.1973254002858
0,kdenetwork_bcv,500,asymmetric bimodal,5684.395518064499,-294.1479068829809
0,kdenetwork_scv,500,asymmetric bimodal,129.54200291633606,-294.1479068829809
0,kdenetwork_PI,500,asymmetric bimodal,108.75516653060913,-294.1479068829809
0,kde_network_normal_rule,500,asymmetric bimodal,0.013962745666503906,-264.91740266116915
0,SP_network_ucv,500,asymmetric bimodal,0.7819089889526367,-269.1973254002858
0,SP_network_bcv,500,asymmetric bimodal,1773.0786533355713,-280.6800379279788
0,SP_network_scv,500,asymmetric bimodal,86.82557487487793,-281.53403511447254
0,SP_network_PI,500,asymmetric bimodal,72.41634368896484,-280.6800379279788
0,SP_network_normal_rule,500,asymmetric bimodal,0.011967897415161133,-264.91740266116915
0,kdenetwork_ucv,500,kurtotic,0.2902233600616455,-356.4507966930048
0,kdenetwork_bcv,500,kurtotic,2097.422855615616,-366.12100618611066
0,kdenetwork_scv,500,kurtotic,127.38931345939636,-366.12100618611066
0,kdenetwork_PI,500,kurtotic,108.73991966247559,-366.12100618611066
0,kde_network_normal_rule,500,kurtotic,0.013962745666503906,-356.93219086889735
0,SP_network_ucv,500,kurtotic,0.37898707389831543,-356.4507966930048
0,SP_network_bcv,500,kurtotic,410.7940762042999,-366.12100618611066
0,SP_network_scv,500,kurtotic,127.38786673545837,-377.20617477645897
0,SP_network_PI,500,kurtotic,144.82098388671875,-367.7788743079837
0,SP_network_normal_rule,500,kurtotic,0.011967182159423828,-356.93219086889735
0,kdenetwork_ucv,500,separated_bimodal,0.9584360122680664,-262.8151927562036
0,kdenetwork_bcv,500,separated_bimodal,3946.0462596416473,-399.1882607768831
0,kdenetwork_scv,500,separated_bimodal,125.7114953994751,-399.1882607768831
0,kdenetwork_PI,500,separated_bimodal,107.31643271446228,-399.1882607768831
0,kde_network_normal_rule,500,separated_bimodal,0.013962745666503906,-306.92368395111237
0,SP_network_ucv,500,separated_bimodal,0.4089066982269287,-262.8151927562036
0,SP_network_bcv,500,separated_bimodal,1625.6577224731445,-376.06596251013514
0,SP_network_scv,500,separated_bimodal,208.9063856601715,-329.0615160031912
0,SP_network_PI,500,separated_bimodal,180.40460324287415,-335.7762156569836
0,SP_network_normal_rule,500,separated_bimodal,0.016954421997070312,-306.92368395111237
0,kdenetwork_ucv,500,asymmetric bimodal,1.056983232498169,69.74778158041457
0,kdenetwork_bcv,500,asymmetric bimodal,4125.256385087967,-304.7844586901666
0,kdenetwork_scv,500,asymmetric bimodal,126.84064745903015,-304.7844586901666
0,kdenetwork_PI,500,asymmetric bimodal,108.7461907863617,-304.7844586901666
0,kde_network_normal_rule,500,asymmetric bimodal,0.013988018035888672,-268.1299693264925
0,SP_network_ucv,500,asymmetric bimodal,0.8001606464385986,-272.2777118293813
0,SP_network_bcv,500,asymmetric bimodal,9.836694478988647,-268.56993592588526
0,SP_network_scv,500,asymmetric bimodal,168.19336438179016,-291.7741587547744
0,SP_network_PI,500,asymmetric bimodal,72.40936231613159,-288.89552796477653
0,SP_network_normal_rule,500,asymmetric bimodal,0.022962093353271484,-268.1299693264925
0,kdenetwork_ucv,500,kurtotic,0.23138093948364258,-361.69814381144226
0,kdenetwork_bcv,500,kurtotic,243.7702705860138,-371.15913392239145
0,kdenetwork_scv,500,kurtotic,249.62395787239075,-371.15913392239145
0,kdenetwork_PI,500,kurtotic,108.73760557174683,-371.15913392239145
0,kde_network_normal_rule,500,kurtotic,0.013962507247924805,-361.070138410436
0,SP_network_ucv,500,kurtotic,0.30219197273254395,-361.69488606442474
0,SP_network_bcv,500,kurtotic,303.93198561668396,-368.66683333563327
0,SP_network_scv,500,kurtotic,126.26027965545654,-369.1444006331432
0,SP_network_PI,500,kurtotic,108.58656334877014,-368.8957679481066
0,SP_network_normal_rule,500,kurtotic,0.02293872833251953,-361.070138410436
0,kdenetwork_ucv,500,separated_bimodal,0.9110419750213623,79.93132528957017
0,kdenetwork_bcv,500,separated_bimodal,4155.019607782364,-390.1466153756421
0,kdenetwork_scv,500,separated_bimodal,373.6591942310333,-390.1466153756421
0,kdenetwork_PI,500,separated_bimodal,108.58340811729431,-390.1466153756421
0,kde_network_normal_rule,500,separated_bimodal,0.013985633850097656,-307.6167815415896
0,SP_network_ucv,500,separated_bimodal,0.696181058883667,-263.75381245691375
0,SP_network_bcv,500,separated_bimodal,686.9958186149597,-373.53205488888153
0,SP_network_scv,500,separated_bimodal,333.4640383720398,-328.9717139882328
0,SP_network_PI,500,separated_bimodal,289.34584641456604,-335.21714847316593
0,SP_network_normal_rule,500,separated_bimodal,0.021993398666381836,-307.6167815415896
0,kdenetwork_ucv,500,asymmetric bimodal,0.9828798770904541,-257.0484859577281
0,kdenetwork_bcv,500,asymmetric bimodal,4851.764996290207,-309.41720590773775
0,kdenetwork_scv,500,asymmetric bimodal,130.45312666893005,-309.41720590773775
0,kdenetwork_PI,500,asymmetric bimodal,217.31199645996094,-309.41720590773775
0,kde_network_normal_rule,500,asymmetric bimodal,0.012988805770874023,-266.94281290267963
0,SP_network_ucv,500,asymmetric bimodal,0.43251848220825195,-257.0484859577281
0,SP_network_bcv,500,asymmetric bimodal,888.0161602497101,-295.2845597185308
0,SP_network_scv,500,asymmetric bimodal,260.7308955192566,-296.43294137679896
0,SP_network_PI,500,asymmetric bimodal,72.41135716438293,-295.03012267089923
0,SP_network_normal_rule,500,asymmetric bimodal,0.011967897415161133,-266.94281290267963
